fold,acc,precision,recall,f1
1,0.4666666666666667,0.40317904435418045,0.3985394620811287,0.38946066338004587
2,0.5128205128205128,0.48872643958850853,0.46255511463844795,0.46229214811165614
3,0.5076923076923077,0.4513858826358826,0.44573963844797176,0.44363782621646775
4,0.558974358974359,0.5361070611892981,0.5230930335097003,0.514664539661542
5,0.4717948717948718,0.40144722298977614,0.38876212522045855,0.38311398292601306
