metric,mean,std
fold,3.0,1.5811388300841898
acc,0.5020833333333334,0.034073806737075274
precision,0.47511119452606804,0.04245249454478238
recall,0.44630702630702623,0.027291399747439157
f1,0.448423406780071,0.037196396483668036
