fold,acc,precision,recall,f1
1,0.6190476190476191,0.5389480864173066,0.5366605616605616,0.5245165705781552
2,0.582010582010582,0.4917871602082128,0.5009055759055759,0.4689136201305766
3,0.6190476190476191,0.5441092241092241,0.48930606430606427,0.5021083121376182
4,0.6243386243386243,0.5312861188188647,0.5574582824582826,0.5150530949769387
5,0.6296296296296297,0.545783076574154,0.5412596662596662,0.5238433199573783
