moa,precision,recall,f1
HDAC,0.9236977087952697,0.875,0.8976209745760668
HMGCR,0.6985714285714286,0.6666666666666667,0.6752447552447552
MTOR,0.9404761904761905,0.9166666666666666,0.9256866322083714
PARP,0.6523008113168297,0.7444444444444445,0.6942646497588731
TOPOISOMERASE,0.7078431372549019,1.0,0.8283743842364532
TUBULIN,0.0,0.0,0.0
TYROSINE KINASE,0.8929516793055321,0.8727272727272727,0.8822625705943425
