metric,mean,std
fold,3.0,1.5811388300841898
acc,0.38701298701298703,0.028486032686341298
precision,0.3408828151146315,0.04048927945949933
recall,0.3539770723104056,0.0219982875267479
f1,0.32142920755566884,0.019681990663779143
