metric,mean,std
fold,3.0,1.5811388300841898
acc,0.4271929824561404,0.020003077633318208
precision,0.40570737864504236,0.04505020045918957
recall,0.38581048581048577,0.03342493830471603
f1,0.35880651310314576,0.03584118939879201
