fold,acc,precision,recall,f1
1,0.4517543859649123,0.36604051450941405,0.39462481962481966,0.3628379896509058
2,0.4342105263157895,0.4752881536972446,0.4382154882154882,0.4195403864264943
3,0.4166666666666667,0.41282158770460564,0.356036556036556,0.3344192329601339
4,0.3991228070175439,0.3652048549383972,0.3585978835978836,0.33518428964746927
5,0.4342105263157895,0.4091817823755502,0.3815776815776815,0.3420506668307255
