metric,mean,std
fold,3.0,1.5811388300841898
acc,0.3894736842105263,0.019954935379083022
precision,0.31875470577971127,0.04150351633147073
recall,0.3530136684303351,0.04382897607879236
f1,0.3194153373933842,0.03401456883360039
