metric,mean,std
fold,3.0,1.5811388300841898
acc,0.4625641025641025,0.05222215227938859
precision,0.3884785136676592,0.057857033927223564
recall,0.38438051146384483,0.05932767696797483
f1,0.3751199905533281,0.054952338152724184
