fold,acc,precision,recall,f1
1,0.8282828282828283,0.6485036702428006,0.7547799422799423,0.6817734863711993
2,0.898989898989899,0.7501414427157,0.7870670995670997,0.7586278938452853
3,0.8535353535353535,0.682686727003401,0.7256493506493505,0.6994421373199725
4,0.8181818181818182,0.6240381258886535,0.621031746031746,0.6207677240277397
5,0.8484848484848485,0.6806998556998557,0.7805735930735932,0.7163185355743725
