fold,acc,precision,recall,f1
1,0.6666666666666666,0.5831953071083507,0.6136192511192511,0.5709309703778358
2,0.6349206349206349,0.5400735119222514,0.561441798941799,0.528481535558078
3,0.6931216931216931,0.6065233329573849,0.6325600325600326,0.6014862844795208
4,0.7248677248677249,0.6302084105727831,0.6468660968660968,0.625265066601099
5,0.6931216931216931,0.5923989611280581,0.6334554334554334,0.5949111449199947
