metric,mean,std
fold,3.0,1.5811388300841898
acc,0.4465608465608465,0.02553972145216332
precision,0.36197160698254965,0.01745718405514171
recall,0.3836685305435305,0.028304713628558645
f1,0.3602208881747528,0.024519284418847934
