metric,mean,std
fold,3.0,1.5811388300841898
acc,0.6010256410256412,0.022176152113271407
precision,0.5010837561430864,0.023171246478008445
recall,0.5008827215096565,0.013115909360201567
f1,0.49014687129389056,0.013150702997994642
