fold,acc,precision,recall,f1
1,0.6358974358974359,0.49082557513408576,0.5071932281684604,0.49207707780778814
2,0.5794871794871795,0.5016282377984506,0.48474433633102365,0.48352834161104835
3,0.6051282051282051,0.5379678155358575,0.5186464936851934,0.5091980015847334
4,0.5846153846153846,0.47499753924903426,0.49239827509951345,0.4735277072610972
5,0.6,0.49999961299800383,0.5014312742640916,0.4924032282047857
