metric,mean,std
fold,3.0,1.5811388300841898
acc,0.41578947368421054,0.011768778828946277
precision,0.3978396556966608,0.01891697995140347
recall,0.3846320346320346,0.02961913028527561
f1,0.3754495277870237,0.02653987531055935
