MOA,Precision,Recall,F1
HDAC,0.85,1.0,0.918918918918919
HMGCR,1.0,1.0,1.0
MTOR,1.0,1.0,1.0
PARP,1.0,1.0,1.0
TOPOISOMERASE,1.0,0.25,0.4
TUBULIN,1.0,1.0,1.0
TYROSINE KINASE,1.0,1.0,1.0
