MOA,Precision,Recall,F1
HDAC,0.7370242214532872,0.6553846153846153,0.6938110749185668
HMGCR,1.0,0.6551724137931034,0.7916666666666666
PARP,0.5544554455445545,0.5490196078431373,0.5517241379310345
SERINE/THREONINE PROTEIN KINASE,0.608876560332871,0.5822281167108754,0.5952542372881356
TOPOISOMERASE,0.36,0.16666666666666666,0.22784810126582278
TUBULIN,0.575,0.4423076923076923,0.5
TYROSINE KINASE,0.7376373626373627,0.8167300380228137,0.7751714182605558
