metric,mean,std
fold,3.0,1.5811388300841898
acc,0.4482051282051282,0.02005908432370045
precision,0.35661588532116195,0.016700181009643975
recall,0.3699559082892417,0.021964371569702455
f1,0.35573006033781984,0.020987979424848334
