fold,acc,precision,recall,f1
1,0.4564102564102564,0.37852692113528025,0.4009093915343916,0.3831690414733168
2,0.4358974358974359,0.3411032556412991,0.35542879188712523,0.33879722333474316
3,0.4205128205128205,0.35318879585326957,0.349729938271605,0.34043645966941233
4,0.4717948717948718,0.3688904906010169,0.3849757495590829,0.37356736939489554
5,0.4564102564102564,0.34136996337494385,0.3587356701940036,0.3426802078167315
