fold,acc,precision,recall,f1
1,0.6564102564102564,0.6115948176929634,0.6133708112874781,0.6053135597883295
2,0.6564102564102564,0.5932021369153723,0.6042548500881835,0.5848015117965376
3,0.6512820512820513,0.6052611840655319,0.5981205908289242,0.5870030993277072
4,0.6923076923076923,0.6375768497218222,0.6222277336860671,0.6138520885490196
5,0.676923076923077,0.6111851105191158,0.6242779982363317,0.5990959260482587
