metric,mean,std
fold,3.0,1.5811388300841898
acc,0.49641025641025643,0.04044460339103662
precision,0.43421449137425655,0.04862115863492335
recall,0.4296152998236332,0.05431697338094559
f1,0.4213190604418163,0.05034483421029304
