metric,mean,std
fold,3.0,1.5811388300841898
acc,0.7446153846153847,0.018631694486753777
precision,0.6421232823880147,0.03632298597787801
recall,0.6682048257899651,0.011768114868203344
f1,0.6414485540600368,0.023392293771970375
