metric,mean,std
fold,3.0,1.5811388300841898
acc,0.4912280701754386,0.041260718689093825
precision,0.4742111382586793,0.04857361665844686
recall,0.4883838383838384,0.05415634351355363
f1,0.45164598746411394,0.05009135078036997
