metric,mean,std
fold,3.0,1.5811388300841898
acc,0.3601731601731602,0.01631293825230889
precision,0.3523207778767065,0.034864265599051245
recall,0.35597069597069597,0.018467128262972064
f1,0.339764011877211,0.0211036793162146
