metric,mean,std
fold,3.0,1.5811388300841898
acc,0.37835497835497833,0.01608153733420495
precision,0.3359956522081434,0.029151348532942253
recall,0.3382010582010582,0.0273621306506116
f1,0.32246125266676245,0.026165046846008077
