metric,mean,std
fold,3.0,1.5811388300841898
acc,0.49511111111111117,0.025647178748895143
precision,0.4837271048388688,0.03464843532756232
recall,0.4690589569160998,0.0268967540119741
f1,0.4646893555739558,0.02625559275879714
