metric,mean,std
fold,3.0,1.5811388300841898
acc,0.3948051948051948,0.016597653257732315
precision,0.3480079925688845,0.02182852825751932
recall,0.3854056437389771,0.022308608354874585
f1,0.35933588117500476,0.0200613404222949
