fold,acc,precision,recall,f1
1,0.44155844155844154,0.44741573241573246,0.4150997150997151,0.3839444970082782
2,0.41125541125541126,0.34974264347562933,0.3631257631257631,0.3429807924529084
3,0.46320346320346323,0.3947260716491484,0.41275946275946274,0.38845252906719185
4,0.4329004329004329,0.41155453005585635,0.40054945054945057,0.3694574553279513
5,0.42424242424242425,0.3966467649159957,0.36091778591778595,0.34208660739345514
