metric,mean,std
fold,3.0,1.5811388300841898
acc,0.47384615384615386,0.030252064007697695
precision,0.45866794162557073,0.05080381055672701
recall,0.4207297178130512,0.02267911399614903
f1,0.4237521518259987,0.026764704195392626
