metric,mean,std
fold,3.0,1.5811388300841898
acc,0.48711111111111105,0.017098119165930094
precision,0.4712000319559067,0.07261378970885606
recall,0.46996701710987426,0.023834082827713366
f1,0.45570495807426503,0.030837253670325176
