moa,precision,recall,f1
HDAC,0.7162511671335201,0.6916666666666667,0.7009762638794897
HMGCR,0.37,0.23333333333333334,0.2790909090909091
PARP,0.51984126984127,0.5111111111111111,0.5074133102040079
SERINE/THREONINE PROTEIN KINASE,0.732154945325677,0.5411764705882354,0.6198182195451982
TOPOISOMERASE,0.18926767676767678,0.21666666666666665,0.1997929606625259
TUBULIN,0.0,0.0,0.0
TYROSINE KINASE,0.6135048348841452,0.6526315789473685,0.6312219682880416
