metric,mean,std
fold,3.0,1.5811388300841898
acc,0.6080808080808081,0.019429680870375096
precision,0.42776329538016256,0.025560045961490686
recall,0.4022005772005772,0.022359666331554784
f1,0.4084954248931151,0.021763931209652036
