metric,mean,std
fold,3.0,1.5811388300841898
acc,0.49479166666666663,0.0331456303681194
precision,0.4249538749641218,0.04943021821119202
recall,0.4362248862248862,0.031042804282953047
f1,0.42101926539522533,0.03754484249126049
