fold,acc,precision,recall,f1
1,0.6133333333333333,0.696962551254268,0.6670428777571635,0.6751857526194877
2,0.6488888888888888,0.7251245937881884,0.7382807668521955,0.7217306072590668
3,0.6355555555555555,0.7927711314410821,0.6726087404658833,0.717628264089209
4,0.6622222222222223,0.7042548205440191,0.7157854050711193,0.7008693350891834
5,0.64,0.7407792207792208,0.6834467120181406,0.7046901378982638
