metric,mean,std
fold,3.0,1.5811388300841898
acc,0.7323232323232325,0.02525252525252525
precision,0.6378486185048193,0.031041953066572082
recall,0.5472763347763347,0.037263052324346006
f1,0.5639429665311934,0.04105273632477744
