moa,precision,recall,f1
HDAC,0.7647272117860353,0.8375,0.799275634702248
HMGCR,0.11287157287157287,0.2333333333333333,0.15086834733893556
MTOR,0.8493006993006993,0.8333333333333334,0.8404347826086956
PARP,0.49343873517786563,0.6555555555555556,0.5612046456640976
TOPOISOMERASE,0.6351260504201681,0.85,0.7221615436625578
TUBULIN,0.0,0.0,0.0
TYROSINE KINASE,0.8455383203509715,0.6363636363636364,0.7254698023567252
