metric,mean,std
fold,3.0,1.5811388300841898
acc,0.68989898989899,0.013645713218289205
precision,0.5287146557010447,0.008295528020486368
recall,0.5780122655122655,0.020478442340942243
f1,0.542773536619037,0.010591430801104399
