moa,precision,recall,f1
HDAC,0.6980150102949035,0.8166666666666668,0.7514119792950741
HMGCR,0.6833333333333333,0.36666666666666664,0.47555555555555556
PARP,0.3822055137844611,0.31111111111111106,0.3413042588042588
SERINE/THREONINE PROTEIN KINASE,0.5081535100526697,0.4901960784313725,0.497106346038672
TOPOISOMERASE,0.6993927470653813,0.9666666666666666,0.8050093048713738
TUBULIN,0.0,0.0,0.0
TYROSINE KINASE,0.5354862498458504,0.5157894736842106,0.5236934946841488
