metric,mean,std
fold,3.0,1.5811388300841898
acc,0.5596491228070175,0.0326157762150495
precision,0.5838192466731741,0.036530309730501385
recall,0.5675308641975308,0.038655043393317656
f1,0.5626478245396259,0.03680383620238342
