fold,acc,precision,recall,f1
1,0.5614035087719298,0.5748158511090126,0.5588734567901236,0.5531260886791215
2,0.5745614035087719,0.5820371204304238,0.5730048500881834,0.5662494301859019
3,0.5263157894736842,0.5540197089694937,0.5424382716049383,0.5325130469421012
4,0.5307017543859649,0.562028341235372,0.5324625220458554,0.5373372385134193
5,0.6052631578947368,0.6461952116215682,0.6308752204585537,0.6240133183775858
