fold,acc,precision,recall,f1
1,0.5132275132275133,0.4433548502779272,0.40117012617012615,0.4126667791206401
2,0.48677248677248675,0.44603158279628874,0.4191697191697191,0.4241278903610514
3,0.49206349206349204,0.47572737934580045,0.44191595441595444,0.43706954236957746
4,0.5185185185185185,0.40159089996522657,0.3982651607651607,0.38798564531555535
5,0.4708994708994709,0.40028901597727506,0.40383089133089134,0.3939869666199831
