metric,mean,std
fold,3.0,1.5811388300841898
acc,0.3894736842105263,0.023496658308734868
precision,0.35024919586211717,0.01705558327388603
recall,0.3633818342151675,0.024059489765223836
f1,0.34575739205267797,0.014719711506058056
