metric,mean,std
fold,3.0,1.5811388300841898
acc,0.5824561403508772,0.02675079067013492
precision,0.6010228417480665,0.03814174235177255
recall,0.5754545454545454,0.04174323918685113
f1,0.5668949585471799,0.034992554424377376
