fold,acc,precision,recall,f1
1,0.6052631578947368,0.6283244533244534,0.6306998556998556,0.6006580835602542
2,0.6140350877192983,0.650823294352706,0.6066257816257816,0.6093187904573285
3,0.5789473684210527,0.5954628361688322,0.5640812890812892,0.5434686805195152
4,0.5614035087719298,0.5638989954438614,0.5371572871572872,0.5375523383063733
5,0.5526315789473685,0.5666046294504793,0.5387085137085138,0.5434768998924283
