fold,acc,precision,recall,f1
1,0.4675324675324675,0.4364075404233775,0.3983211233211233,0.3912246668987838
2,0.5108225108225108,0.45949624449624454,0.44785307285307285,0.42715045800786877
3,0.4675324675324675,0.45991320383865253,0.438034188034188,0.40636299932764114
4,0.4805194805194805,0.36700459234872185,0.4025641025641025,0.37057293180189943
5,0.45021645021645024,0.4301724381155819,0.3931522181522181,0.3986518114371803
