metric,mean,std
fold,3.0,1.5811388300841898
acc,0.6758974358974358,0.02649848345182317
precision,0.630362844948938,0.034206857484845775
recall,0.6031283068783069,0.03198867375158354
f1,0.5942205376653871,0.03611787432231752
