fold,acc,precision,recall,f1
1,0.4603174603174603,0.3587309115154644,0.37080026455026455,0.362045642560283
2,0.5026455026455027,0.330729715721414,0.3689799783549783,0.34631760280896456
3,0.5079365079365079,0.3977668845315904,0.41518608706108706,0.40049419521473567
4,0.5291005291005291,0.4200345244424191,0.42066648629148623,0.41483022911594336
5,0.4444444444444444,0.29682239057239057,0.31412337662337664,0.3009380269930142
