fold,acc,precision,recall,f1
1,0.5777777777777777,0.5847291256928303,0.5618480725623582,0.5611381462903271
2,0.6444444444444445,0.7638036573728747,0.6633992991135849,0.6864604704996496
3,0.5644444444444444,0.6039895124716553,0.5827303648732219,0.5861213086259853
4,0.5733333333333334,0.6118109906968965,0.5534219748505462,0.5737804999811019
5,0.5777777777777777,0.6178370272840319,0.5633116883116883,0.584145375321846
