metric,mean,std
fold,3.0,1.5811388300841898
acc,0.46875,0.0168769289021038
precision,0.40145229778753616,0.03361105012386173
recall,0.39817210567210576,0.011231666923361095
f1,0.391891277614097,0.01937794495748294
