metric,mean,std
fold,3.0,1.5811388300841898
acc,0.4758974358974359,0.025743385431817718
precision,0.4073470226557695,0.03438617869687704
recall,0.4026719576719577,0.02645499929957086
f1,0.39430402138656667,0.02590342929210369
