fold,acc,precision,recall,f1
1,0.4564102564102564,0.40394027748980577,0.39103835978835977,0.384688245555262
2,0.441025641025641,0.36714812964812965,0.36447310405643746,0.3582469172921052
3,0.49743589743589745,0.457151368856438,0.4255566578483245,0.4293477662045185
4,0.48717948717948717,0.3868926212676213,0.42875881834215174,0.40146512467144707
5,0.49743589743589745,0.42160271601685256,0.403532848324515,0.39777205320950054
