metric,mean,std
fold,3.0,1.5811388300841898
acc,0.6433862433862434,0.02553972145216331
precision,0.5639135482388834,0.02478108945121009
recall,0.5935470085470087,0.02183269647096516
f1,0.5577286552880413,0.0283454170464141
