metric,mean,std
fold,3.0,1.5811388300841898
acc,0.5948717948717949,0.00810840425684197
precision,0.43403172060819195,0.04628543217558719
recall,0.4401297361049683,0.042207414105224876
f1,0.4236004795089746,0.036795207308409114
