fold,acc,precision,recall,f1
1,0.5846153846153846,0.399658142133982,0.4002223696496142,0.3960631081841952
2,0.5948717948717949,0.48733387321427185,0.49005172244336326,0.4661876660939893
3,0.6,0.441776772133915,0.444343088112438,0.42986565255472814
4,0.6051282051282051,0.4661425456782027,0.4712393729421594,0.4488397615777672
5,0.5897435897435898,0.37524726988058804,0.3947921273772667,0.37704620913419307
