metric,mean,std
fold,3.0,1.5811388300841898
acc,0.6882051282051282,0.017912050458023576
precision,0.6347691532622932,0.015090517176317713
recall,0.6153670634920635,0.022235692452194946
f1,0.608402761801141,0.019494303732908762
