metric,mean,std
fold,3.0,1.5811388300841898
acc,0.7197916666666667,0.014452538464074585
precision,0.6668285848159744,0.0183411460665946
recall,0.6537185037185037,0.012585703483231762
f1,0.6439066467118018,0.014699897178888949
