fold,acc,precision,recall,f1
1,0.6622222222222223,0.6780178738161932,0.733740465883323,0.6916213090993348
2,0.6266666666666667,0.709788809573176,0.7329983508554937,0.7129561040320996
3,0.6222222222222222,0.7237983301680583,0.6719490826633684,0.6919971191186808
4,0.6355555555555555,0.7412841624166194,0.6972840651412079,0.7088915646587147
5,0.6444444444444445,0.7177520098948671,0.7213976499690784,0.7129098393271895
