moa,precision,recall,f1
HDAC,0.7293521899931121,0.7916666666666667,0.7574503078820912
HMGCR,0.275,0.26666666666666666,0.2657142857142857
PARP,0.29853328579983923,0.4444444444444445,0.35272025272025276
SERINE/THREONINE PROTEIN KINASE,0.5538614606005909,0.4784313725490196,0.5115477479694307
TOPOISOMERASE,0.5025934065934066,0.95,0.6559118293638418
TUBULIN,0.0,0.0,0.0
TYROSINE KINASE,0.5320857735045378,0.37543859649122807,0.4396004209788334
