metric,mean,std
fold,3.0,1.5811388300841898
acc,0.45846153846153853,0.02775870482610125
precision,0.3651587514226452,0.03753881142915744
recall,0.4110130070546737,0.041499443724135755
f1,0.37624296391738354,0.03720255916335852
