metric,mean,std
fold,3.0,1.5811388300841898
acc,0.7353846153846154,0.021329881377523487
precision,0.6498646913645534,0.02695634540875445
recall,0.6762850754336822,0.029607197786051448
f1,0.6445799173570279,0.030688535065106253
