metric,mean,std
fold,3.0,1.5811388300841898
acc,0.6708994708994709,0.015151133400292421
precision,0.6145873596784437,0.023951771833424267
recall,0.642102873977874,0.041415538042906506
f1,0.5989044159345657,0.027177033126432316
