metric,mean,std
fold,3.0,1.5811388300841898
acc,0.5745614035087719,0.03721614637823937
precision,0.6047185666053094,0.04172279302990125
recall,0.5941490299823633,0.032809194228078084
f1,0.5859786999381889,0.0331458572849228
