fold,acc,precision,recall,f1
1,0.6008771929824561,0.6372234326975706,0.6267305996472662,0.6193020730064123
2,0.5657894736842105,0.6149942910707287,0.5886794532627866,0.5839376575351747
3,0.5219298245614035,0.5585200860419577,0.5464836860670194,0.5416840534410302
4,0.5657894736842105,0.563643937613614,0.5853064373897707,0.5676523943848304
5,0.618421052631579,0.6492110856026762,0.6235449735449735,0.6173173213234967
