metric,mean,std
fold,3.0,1.5811388300841898
acc,0.4406926406926407,0.016877565965037165
precision,0.40610350587705,0.01854307961832545
recall,0.39497795414462084,0.018332153791756182
f1,0.3820753433477253,0.01848328826791908
